chr17	36861859	36862082	MLLT6
chr22	28196351	28196574	MN1
chr7	156802911	156803134	MNX1
chr1	43804165	43804388	MPL
chr11	68748304	68748527	MRGPRD
chr11	3249882	3250105	MRGPRE
chr11	3239851	3240074	MRGPRG
chr11	18955975	18956198	MRGPRX1
chr11	19076876	19077099	MRGPRX2
chr11	18194975	18195198	MRGPRX4
chr2	47630280	47630503	MSH2
chr2	48010339	48010562	MSH6
chr17	55334042	55334265	MSI2
chr3	49940750	49940973	MST1R
chrX	154294115	154294338	MTCP1
chr4	187455554	187455777	MTNR1A
chr11	92702807	92703030	MTNR1B
chr1	155160110	155160333	MUC1
chr9	113449301	113449524	MUSK
chr1	45799065	45799288	MUTYH
chr6	135507009	135507232	MYB
chr8	128750440	128750663	MYC
chr1	40366814	40367037	MYCL
chr2	16082139	16082362	MYCN
chr3	38180183	38180406	MYD88
chr16	15931898	15932121	MYH11
chr22	36744859	36745082	MYH9
chr12	57113903	57114126	NACA
chr8	90982569	90982792	NBN
chr3	48723081	48723304	NCKIPSD
chr2	24881454	24881677	NCOA1
chr8	71078854	71079077	NCOA2
chr8	134260891	134261114	NDRG1
chr17	29422256	29422479	NF1
chr22	29999939	30000162	NF2
chr2	178098815	178099038	NFE2L2
chr9	14307356	14307579	NFIB
chr10	104156109	104156332	NFKB2
chr17	47583600	47583823	NGFR
chr14	51239673	51239896	NIN
chr14	36988452	36988675	NKX2-1
chr6	142409639	142409862	NMBR
chr2	232393340	232393563	NMUR1
chr5	151784230	151784453	NMUR2
chr9	139417344	139417567	NOTCH1
chr1	120512178	120512401	NOTCH2
chr8	53852437	53852660	NPBWR1
chr20	62737868	62738091	NPBWR2
chr10	72025838	72026061	NPFFR1
chr4	72897523	72897746	NPFFR2
chr7	34697948	34698171	NPSR1
chr4	164247166	164247389	NPY1R
chr10	47086823	47087046	NPY4R
chr4	164272301	164272524	NPY5R
chrX	30327076	30327299	NR0B1
chr1	27240205	27240428	NR0B2
chr17	38253351	38253574	NR1D1
chr19	50881407	50881630	NR1H2
chr11	47281909	47282132	NR1H3
chr12	100934435	100934658	NR1H4
chr3	119528809	119529032	NR1I2
chr1	161199560	161199783	NR1I3
chr12	95456316	95456539	NR2C1
chr3	15057592	15057815	NR2C2
chr6	108492562	108492785	NR2E1
chr15	72103733	72103956	NR2E3
chr5	92920656	92920879	NR2F1
chr15	96877304	96877527	NR2F2
chr19	17355835	17356058	NR2F6
chr5	142779949	142780172	NR3C1
chr4	149357354	149357577	NR3C2
chr12	52448175	52448398	NR4A1
chr2	157186516	157186739	NR4A2
chr9	102590274	102590497	NR4A3
chr9	127265546	127265769	NR5A1
chr1	200017201	200017424	NR5A2
chr9	127533269	127533492	NR6A1
chr1	115252128	115252351	NRAS
chr5	176562640	176562863	NSD1
chr10	104849477	104849700	NT5C2
chr1	156811795	156812018	NTRK1
chr9	87285728	87285951	NTRK2
chr15	88799061	88799284	NTRK3
chr20	61340578	61340801	NTSR1
chr2	11809986	11810209	NTSR2
chr11	71732179	71732402	NUMA1
chr9	134001010	134001233	NUP214
chr11	3756334	3756557	NUP98
chr15	34640104	34640327	NUTM1
chr21	34399302	34399525	OLIG2
chrX	153420059	153420282	OPN1LW
chr7	128415451	128415674	OPN1SW
chr1	241803094	241803317	OPN3
chr10	88417730	88417953	OPN4
chr6	47762959	47763182	OPN5
chr1	29138795	29139018	OPRD1
chr8	54163468	54163691	OPRK1
chr20	62724128	62724351	OPRL1
chr6	154360560	154360783	OPRM1
chr12	55614853	55615076	OR10A7
chr12	48596894	48597117	OR10AD1
chr11	55735256	55735479	OR10AG1
chr6	29407898	29408121	OR10C1
chr14	22038047	22038270	OR10G3
chr11	123908789	123909012	OR10G7
chr19	15918700	15918923	OR10H1
chr19	15852501	15852724	OR10H3
chr12	56030963	56031186	OR10P1
chr11	57995299	57995522	OR10Q1
chr11	123847690	123847913	OR10S1
chr1	158369009	158369232	OR10T2
chr11	59480522	59480745	OR10V1
chr1	158549391	158549614	OR10X1
chr1	158576132	158576355	OR10Z1
chr6	29394996	29395219	OR11A1
chr1	248004968	248005191	OR11L1
chr6	29364573	29364796	OR12D2
chr6	29342713	29342936	OR12D3
chr10	45799122	45799345	OR13A1
chr9	107288699	107288922	OR13C4
chr9	107331358	107331581	OR13C8
chr1	247835552	247835775	OR13G1
chrX	130678618	130678841	OR13H1
chr9	35869584	35869807	OR13J1
chr1	248512209	248512432	OR14C36
chr6	29275216	29275439	OR14J1
chr9	125391677	125391900	OR1B1
chr1	247921459	247921682	OR1C1
chr17	3301358	3301581	OR1E1
chr16	3254160	3254383	OR1F1
chr19	15198345	15198568	OR1I1
chr9	125563083	125563306	OR1K1
chr19	9204299	9204522	OR1M1
chr9	125289192	125289415	OR1N1
chr7	143792884	143793107	OR2A12
chr7	143807496	143807719	OR2A2
chr7	99474434	99474657	OR2AE1
chr1	248128777	248129000	OR2AK2
chr1	247614826	247615049	OR2B11
chr6	27925583	27925806	OR2B6
chr16	3406402	3406625	OR2C1
chr1	247694852	247695075	OR2C3
chr11	6912959	6913182	OR2D2
chr7	143657340	143657563	OR2F1
chr1	247752144	247752367	OR2G2
chr1	247769080	247769303	OR2G3
chr1	248684978	248685201	OR2G6
chr6	29429448	29429671	OR2H1
chr6	29080234	29080457	OR2J3
chr9	114090193	114090416	OR2K2
chr1	248402785	248403008	OR2M4
chr1	248569309	248569532	OR2T1
chr1	248789489	248789712	OR2T11
chr1	248525381	248525604	OR2T4
chr1	248551572	248551795	OR2T6
chr5	180582303	180582526	OR2V2
chr1	248058887	248059110	OR2W3
chr5	180166790	180167013	OR2Y1
chr19	8841790	8842013	OR2Z1
chr17	3195485	3195708	OR3A1
chr17	3181408	3181631	OR3A2
chr11	48238350	48238573	OR4B1
chr11	55371020	55371243	OR4C11
chr17	56232602	56232825	OR4D1
chr17	56247658	56247881	OR4D2
chr11	123810890	123811113	OR4D5
chr15	102358387	102358610	OR4F15
chr14	20404313	20404536	OR4K1
chr14	20502646	20502869	OR4K13
chr14	20482557	20482780	OR4K14
chr14	20585531	20585754	OR4K17
chr14	20389554	20389777	OR4K5
chr14	20528197	20528420	OR4L1
chr14	20612449	20612672	OR4N5
chr14	20215872	20216095	OR4Q3
chr11	48328256	48328479	OR4S1
chr11	55418861	55419084	OR4S2
chr11	48285708	48285931	OR4X1
chr11	5345078	5345301	OR51B2
chr11	5322576	5322799	OR51B4
chr11	5364315	5364538	OR51B5
chr11	5372840	5373063	OR51B6
chr11	4661389	4661612	OR51D1
chr11	4673689	4673912	OR51E1
chr11	4703558	4703781	OR51E2
chr11	4790994	4791217	OR51F1
chr11	4842669	4842892	OR51F2
chr11	4944636	4944859	OR51G1
chr11	5410941	5411164	OR51M1
chr11	5443599	5443822	OR51Q1
chr11	4869948	4870171	OR51S1
chr11	4903171	4903394	OR51T1
chr11	5221218	5221441	OR51V1
chr11	5153429	5153652	OR52A5
chr11	6191242	6191465	OR52B2
chr11	4388800	4389023	OR52B4
chr11	5602749	5602972	OR52B6
chr11	5510317	5510540	OR52D1
chr11	5080256	5080479	OR52E2
chr11	5863001	5863224	OR52E6
chr11	5566342	5566565	OR52H1
chr11	4471365	4471588	OR52K2
chr11	4566706	4566929	OR52M1
chr11	4825095	4825318	OR52R1
chr11	6220925	6221148	OR52W1
chr11	6023660	6023883	OR56A4
chr11	5758056	5758279	OR56B1
chr11	59211248	59211471	OR5A1
chr11	59189377	59189600	OR5A2
chr11	56409736	56409959	OR5AP2
chr11	58275229	58275452	OR5B21
chr9	125551262	125551485	OR5C1
chr11	55563428	55563651	OR5D14
chr11	55703185	55703408	OR5I1
chr11	56310378	56310601	OR5M11
chr11	56230668	56230891	OR5M9
chr11	7818359	7818582	OR5P2
chr11	56185535	56185758	OR5R1
chr11	56043179	56043402	OR5T1
chr6	29323089	29323312	OR5V1
chr2	240984435	240984658	OR6B3
chr12	55714501	55714724	OR6C1
chr12	55725598	55725821	OR6C3
chr12	55945506	55945729	OR6C4
chr12	55688858	55689081	OR6C6
chr1	158669747	158669970	OR6K2
chr1	158687042	158687265	OR6K3
chr11	123676875	123677098	OR6M1
chr1	158747156	158747379	OR6N2
chr11	57798475	57798698	OR6Q1
chr11	123814183	123814406	OR6T1
chr19	14910726	14910949	OR7C1
chr19	15052532	15052755	OR7C2
chr19	9297159	9297382	OR7D2
chr19	9361651	9361874	OR7E24
chr11	124440356	124440579	OR8A1
chr11	124189504	124189727	OR8D2
chr11	55861143	55861366	OR8I2
chr11	55904346	55904569	OR8J3
chr11	56086076	56086299	OR8K3
chr12	48919363	48919586	OR8S1
chr7	141619491	141619714	OR9A4
chr11	57886144	57886367	OR9I1
chr11	57947606	57947829	OR9Q1
chr11	57957870	57958093	OR9Q2
chr5	38883859	38884082	OSMR
chr13	97639626	97639849	OXGR1
chr3	8809554	8809777	OXTR
chr12	133195369	133195592	P2RX2
chr11	57105947	57106170	P2RX3
chr12	121647918	121648141	P2RX4
chr17	3599147	3599370	P2RX5
chr22	21377197	21377420	P2RX6
chr12	121598619	121598842	P2RX7
chr3	152553483	152553706	P2RY1
chrX	78216345	78216568	P2RY10
chr19	10224244	10224467	P2RY11
chr3	151055860	151056083	P2RY12
chr3	151046613	151046836	P2RY13
chr3	150931338	150931561	P2RY14
chr11	72945283	72945506	P2RY2
chrX	69478936	69479159	P2RY4
chr11	72983296	72983519	P2RY6
chr11	117038149	117038372	PAFAH1B2
chr16	23614805	23615028	PALB2
chr10	35103790	35104013	PARD3
chr22	31741459	31741682	PATZ1
chr2	223163163	223163386	PAX3
chr9	37033884	37034107	PAX5
chr1	18958004	18958227	PAX7
chr2	114004320	114004543	PAX8
chr3	52662854	52663077	PBRM1
chr1	164761847	164762070	PBX1
chr8	17815111	17815334	PCM1
chr11	117098942	117099165	PCSK7
chr9	5534888	5535111	PDCD1LG2
chr1	145075712	145075935	PDE4DIP
chr22	39627640	39627863	PDGFB
chr4	55124840	55125063	PDGFRA
chr5	149515189	149515412	PDGFRB
chr17	8053732	8053955	PER1
chr11	100999475	100999698	PGR
chr4	41750472	41750695	PHOX2B
chr11	85779614	85779837	PICALM
chr3	178916769	178916992	PIK3CA
chr5	67522610	67522833	PIK3R1
chr6	37138291	37138514	PIM1
chr16	2158973	2159196	PKD1
chr7	47968998	47969221	PKD1L1
chr16	81253723	81253946	PKD1L2
chr16	72020124	72020347	PKD1L3
chr4	88929040	88929263	PKD2
chr10	102089682	102089905	PKD2L1
chr5	137230058	137230281	PKD2L2
chr8	57079627	57079850	PLAG1
chr15	74287059	74287282	PML
chr2	190656447	190656670	PMS1
chr7	124503492	124503715	POT1
chr11	111229483	111229706	POU2AF1
chr22	46594226	46594449	PPARA
chr6	35389504	35389727	PPARD
chr3	12447337	12447560	PPARG
chr19	52693259	52693482	PPP2R1A
chr1	156737483	156737706	PRCC
chr6	106543471	106543694	PRDM1
chr1	3102606	3102829	PRDM16
chr10	72360439	72360662	PRF1
chr17	66511456	66511679	PRKAR1A
chr10	120354367	120354590	PRLHR
chr5	35084602	35084825	PRLR
chr2	68873034	68873257	PROKR1
chr20	5294663	5294886	PROKR2
chr9	15469205	15469428	PSIP1
chr1	28477371	28477594	PTAFR
chr9	98278934	98279157	PTCH1
chr14	52734441	52734664	PTGDR
chr11	60620810	60621033	PTGDR2
chr19	14584922	14585145	PTGER1
chr14	52781251	52781474	PTGER2
chr1	71513063	71513286	PTGER3
chr5	40680999	40681222	PTGER4
chr1	78958716	78958939	PTGFR
chr19	47127346	47127569	PTGIR
chr3	46924952	46925175	PTH1R
chr2	209271678	209271901	PTH2R
chr6	43096706	43096929	PTK7
chr4	122301612	122301835	QRFPR
chr17	5253649	5253872	RABEP1
chr7	6438205	6438428	RAC1
chr3	12659983	12660206	RAF1
chr9	136004476	136004699	RALGDS
chr2	238785801	238786024	RAMP1
chr17	40913185	40913408	RAMP2
chr7	45216860	45217083	RAMP3
chr5	170308759	170308982	RANBP17
chr17	38510455	38510678	RARA
chr3	25470243	25470466	RARB
chr12	53621198	53621421	RARG
chr13	48936864	48937087	RB1
chr1	110881986	110882209	RBM15
chr8	145742374	145742597	RECQL4
chr2	61145254	61145477	REL
chr11	73103357	73103580	RELT
chr10	43595881	43596104	RET
chr10	86008578	86008801	RGR
chr3	129247505	129247728	RHO
chr4	40245402	40245625	RHOH
chr16	11439234	11439457	RMI2
chr17	78246957	78247180	RNF213
chr17	56437439	56437662	RNF43
chr1	64603020	64603243	ROR1
chr9	94537957	94538180	ROR2
chr15	61521199	61521422	RORA
chr9	77245114	77245337	RORB
chr1	151789150	151789373	RORC
chr6	117725423	117725646	ROS1
chr3	128369436	128369659	RPN1
chr4	110756453	110756676	RRH
chr21	36259278	36259501	RUNX1
chr8	93026714	93026937	RUNX1T1
chr4	159520437	159520660	RXFP1
chr13	32351439	32351662	RXFP2
chr5	33936755	33936978	RXFP3
chr1	155911800	155912023	RXFP4
chr9	137300692	137300915	RXRA
chr6	33167919	33168142	RXRB
chr1	165413989	165414212	RXRG
chr19	38931304	38931527	RYR1
chr1	237205725	237205948	RYR2
chr15	33765539	33765762	RYR3
chr1	101704498	101704721	S1PR1
chr19	10335333	10335556	S1PR2
chr9	91616277	91616500	S1PR3
chr19	3178898	3179121	S1PR4
chr19	10625543	10625766	S1PR5
chr3	38835346	38835569	SCN10A
chr3	38991544	38991767	SCN11A
chr2	166929961	166930184	SCN1A
chr19	35521640	35521863	SCN1B
chr2	166221603	166221826	SCN2A
chr11	118038839	118039062	SCN2B
chr2	165997197	165997420	SCN3A
chr11	123516195	123516418	SCN3B
chr17	62050035	62050258	SCN4A
chr11	118015770	118015993	SCN4B
chr3	38662274	38662497	SCN5A
chr2	167318837	167319060	SCN7A
chr12	52056609	52056832	SCN8A
chr2	167167975	167168198	SCN9A
chr12	6472573	6472796	SCNN1A
chr16	23364162	23364385	SCNN1B
chr1	1216528	1216751	SCNN1D
chr16	23197537	23197760	SCNN1G
chr2	120236305	120236528	SCTR
chr20	43976897	43977120	SDC4
chr11	61205423	61205646	SDHAF2
chr1	17380384	17380607	SDHB
chr18	42281252	42281475	SETBP1
chr3	47164750	47164973	SETD2
chr2	198288508	198288731	SF3B1
chr1	35658444	35658667	SFPQ
chr12	111855935	111856158	SH2B3
chr19	4361635	4361858	SH3GL1
chr11	407404	407627	SIGIRR
chr4	25664051	25664274	SLC34A2
chr1	205633564	205633787	SLC45A3
chr3	11058916	11059139	SLC6A1
chr3	10885801	10886024	SLC6A11
chr12	313670	313893	SLC6A12
chr12	346329	346552	SLC6A13
chrX	115568913	115569136	SLC6A14
chr12	85264196	85264419	SLC6A15
chr19	49814366	49814589	SLC6A16
chr1	110716512	110716735	SLC6A17
chr5	1232279	1232502	SLC6A18
chr5	1201756	1201979	SLC6A19
chr16	55690511	55690734	SLC6A2
chr3	45837773	45837996	SLC6A20
chr5	1443170	1443393	SLC6A3
chr17	28545796	28546019	SLC6A4
chr11	20622806	20623029	SLC6A5
chr3	14526346	14526569	SLC6A6
chr5	149574346	149574569	SLC6A7
chr1	44482647	44482870	SLC6A9
chr18	48574980	48575203	SMAD4
chr19	11096906	11097129	SMARCA4
chr22	24133848	24134071	SMARCB1
chr7	128828995	128829218	SMO
chr16	12223387	12223610	SNX29
chr16	11349048	11349271	SOCS1
chr3	181430087	181430310	SOX2
chr17	20013649	20013872	SPECC1
chr3	9094715	9094938	SRGAP3
chr17	74733049	74733272	SRSF2
chr18	23615741	23615964	SS18
chr20	60738441	60738664	SS18L1
chr14	38678614	38678837	SSTR1
chr17	71165364	71165587	SSTR2
chr22	37603717	37603940	SSTR3
chr20	23016085	23016308	SSTR4
chr16	1129060	1129283	SSTR5
chr17	40498530	40498753	STAT3
chr1	47775862	47776085	STIL
chr19	1206915	1207138	STK11
chr10	104263899	104264122	SUFU
chr17	30315275	30315498	SUZ12
chr9	93606261	93606484	SYK
chr6	132910573	132910796	TAAR5
chr6	132891396	132891619	TAAR6
chr6	132873817	132874040	TAAR8
chr6	132859816	132860039	TAAR9
chr2	75347608	75347831	TACR1
chr10	71175817	71176040	TACR2
chr4	104640648	104640871	TACR3
chr1	47691348	47691571	TAL1
chr9	108424793	108425016	TAL2
chr1	6634609	6634832	TAS1R1
chr1	19185971	19186194	TAS1R2
chr1	1266978	1267201	TAS1R3
chr5	9629708	9629931	TAS2R1
chr12	11061643	11061866	TAS2R13
chr12	11091568	11091791	TAS2R14
chr7	122634917	122635140	TAS2R16
chr7	141464735	141464958	TAS2R3
chr12	11183286	11183509	TAS2R31
chr7	141672565	141672788	TAS2R38
chr7	141478845	141479068	TAS2R4
chr7	142919229	142919452	TAS2R40
chr7	143175725	143175948	TAS2R41
chr7	141490378	141490601	TAS2R5
chr7	143140519	143140742	TAS2R60
chr19	3600507	3600730	TBXA2R
chr15	57212017	57212240	TCF12
chr19	1627288	1627511	TCF3
chr10	114710415	114710638	TCF7L2
chr14	96180246	96180469	TCL1A
chr9	27185416	27185639	TEK
chr5	1294943	1295166	TERT
chr10	70332354	70332577	TET1
chr4	106155353	106155576	TET2
chrX	48900625	48900848	TFE3
chr6	41652334	41652557	TFEB
chr3	100463586	100463809	TFG
chr3	195802075	195802298	TFRC
chr9	101891173	101891396	TGFBR1
chr3	30648346	30648569	TGFBR2
chr17	38240762	38240985	THRA
chr1	36748158	36748381	THRAP3
chr3	24184930	24185153	THRB
chr1	43770563	43770786	TIE1
chr10	102891234	102891457	TLX1
chr5	170736379	170736602	TLX3
chr21	42869978	42870201	TMPRSS2
chr6	138192530	138192753	TNFAIP3
chr8	23082330	23082553	TNFRSF10A
chr8	22926279	22926502	TNFRSF10B
chr8	23021298	23021521	TNFRSF10D
chr18	60021623	60021846	TNFRSF11A
chr8	119945148	119945371	TNFRSF11B
chr16	3071149	3071372	TNFRSF12A
chr17	16852161	16852384	TNFRSF13B
chr22	42321290	42321513	TNFRSF13C
chr1	2491161	2491384	TNFRSF14
chr16	12061394	12061617	TNFRSF17
chr1	1141802	1142025	TNFRSF18
chr13	24233104	24233327	TNFRSF19
chr12	6443263	6443486	TNFRSF1A
chr1	12248754	12248977	TNFRSF1B
chr6	47253931	47254154	TNFRSF21
chr1	6524620	6524843	TNFRSF25
chr1	1149284	1149507	TNFRSF4
chr20	62328416	62328639	TNFRSF6B
chr1	12123590	12123813	TNFRSF8
chr20	39729796	39730019	TOP1
chr17	7579780	7580003	TP53
chr1	154131388	154131611	TPM3
chr19	16187340	16187563	TPM4
chr1	186343947	186344170	TPR
chr16	2220539	2220762	TRAF7
chr8	110131327	110131550	TRHR
chr7	138145523	138145746	TRIM24
chr6	28891211	28891434	TRIM27
chr1	115053391	115053614	TRIM33
chr3	142443306	142443529	TRPC1
chr4	122853994	122854217	TRPC3
chr13	38320035	38320258	TRPC4
chrX	111195229	111195452	TRPC5
chr11	101375379	101375602	TRPC6
chr5	135692936	135693159	TRPC7
chr15	31453032	31453255	TRPM1
chr21	45773574	45773797	TRPM2
chr9	73457870	73458093	TRPM3
chr19	49669304	49669527	TRPM4
chr11	2443426	2443649	TRPM5
chr9	77457135	77457358	TRPM6
chr15	50940821	50941044	TRPM7
chr2	234845993	234846216	TRPM8
chr17	3495363	3495586	TRPV1
chr17	16321022	16321245	TRPV2
chr17	3438863	3439086	TRPV3
chr12	110252235	110252458	TRPV4
chr7	142622578	142622801	TRPV5
chr7	142573266	142573489	TRPV6
chr9	135797236	135797459	TSC1
chr16	2100316	2100539	TSC2
chr14	81422065	81422288	TSHR
chr2	113239828	113240051	TTL
chr17	5040357	5040580	USP6
chr17	80332562	80332785	UTS2R
chr12	48258751	48258974	VDR
chr3	10183628	10183851	VHL
chr3	42567279	42567502	VIPR1
chr7	158902449	158902672	VIPR2
chr1	247419811	247420034	VN1R5
chr10	114207038	114207261	VTI1A
chrX	48545128	48545351	WAS
chr4	1902386	1902609	WHSC1
chr8	38173408	38173631	WHSC1L1
chr12	65514738	65514961	WIF1
chr8	30924521	30924744	WRN
chr11	32456735	32456958	WT1
chr3	149374917	149375140	WWTR1
chr3	46062948	46063171	XCR1
chr9	100459419	100459642	XPA
chr3	14208590	14208813	XPC
chr2	61722604	61722827	XPO1
chr11	113934362	113934585	ZBTB16
chr13	20659930	20660153	ZMYM2
chr19	54074773	54074996	ZNF331
chr12	6788047	6788270	ZNF384
chr18	22930779	22931002	ZNF521
